date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,isRI
2020-03-14,-13.0,23.0,15.0,-8.0,-3.0,4.0,0
2020-03-15,-6.0,24.0,68.0,-4.0,-19.0,4.0,0
2020-03-16,-7.0,30.0,62.0,-17.0,-22.0,8.0,0
2020-03-17,-18.0,22.0,95.0,-22.0,-28.0,10.0,0
2020-03-18,-26.0,20.0,14.0,-33.0,-42.0,17.0,0
2020-03-19,-30.0,8.0,8.0,-33.0,-36.0,16.0,0
2020-03-20,-33.0,10.0,22.0,-35.0,-35.0,16.0,0
2020-03-21,-40.0,-1.0,48.0,-28.0,-20.0,10.0,0
2020-03-22,-33.0,-3.0,84.0,-31.0,-34.0,7.0,0
2020-03-23,-31.0,-2.0,19.0,-37.0,-39.0,15.0,0
2020-03-24,-33.0,-4.0,27.0,-39.0,-41.0,17.0,0
2020-03-25,-34.0,-5.0,1.0,-40.0,-43.0,18.0,0
2020-03-26,-36.0,-5.0,-2.0,-43.0,-44.0,19.0,0
2020-03-27,-38.0,-4.0,14.0,-43.0,-41.0,18.0,0
2020-03-28,-46.0,-16.0,-1.0,-40.0,-28.0,13.0,0
2020-03-29,-41.0,-14.0,26.0,-44.0,-40.0,10.0,0
2020-03-30,-36.0,-10.0,27.0,-42.0,-46.0,17.0,0
2020-03-31,-34.0,-8.0,58.0,-41.0,-47.0,18.0,0
2020-04-01,-34.0,-7.0,39.0,-40.0,-49.0,19.0,0
2020-04-02,-37.0,-9.0,8.0,-46.0,-49.0,21.0,0
2020-04-03,-38.0,-5.0,33.0,-46.0,-47.0,20.0,0
2020-04-04,-49.0,-18.0,21.0,-42.0,-34.0,14.0,0
2020-04-05,-42.0,-13.0,16.0,-49.0,-43.0,10.0,0
2020-04-06,-37.0,-11.0,6.0,-47.0,-49.0,19.0,0
2020-04-07,-35.0,-9.0,68.0,-44.0,-50.0,19.0,0
2020-04-08,-33.0,-8.0,71.0,-43.0,-50.0,19.0,0
2020-04-09,-34.0,-7.0,33.0,-46.0,-51.0,20.0,0
2020-04-10,-37.0,-2.0,58.0,-46.0,-50.0,20.0,0
2020-04-11,-42.0,-4.0,28.0,-43.0,-34.0,12.0,0
2020-04-12,-54.0,-31.0,12.0,-51.0,-45.0,10.0,0
2020-04-13,-38.0,-14.0,2.0,-47.0,-48.0,19.0,0
2020-04-14,-32.0,-11.0,41.0,-44.0,-48.0,19.0,0
2020-04-15,-31.0,-9.0,5.0,-45.0,-48.0,19.0,0
2020-04-16,-34.0,-12.0,11.0,-47.0,-48.0,20.0,0
2020-04-17,-35.0,-12.0,38.0,-44.0,-45.0,19.0,0
2020-04-18,-38.0,-14.0,48.0,-36.0,-28.0,11.0,0
2020-04-19,-33.0,-14.0,40.0,-45.0,-39.0,9.0,0
2020-04-20,-27.0,-10.0,57.0,-41.0,-46.0,17.0,0
2020-04-21,-28.0,-10.0,77.0,-42.0,-47.0,18.0,0
2020-04-22,-27.0,-8.0,67.0,-40.0,-47.0,17.0,0
2020-04-23,-31.0,-10.0,22.0,-44.0,-47.0,19.0,0
2020-04-24,-31.0,-6.0,71.0,-39.0,-45.0,17.0,0
2020-04-25,-35.0,-8.0,81.0,-33.0,-28.0,9.0,0
2020-04-26,-26.0,-3.0,102.0,-36.0,-38.0,6.0,0
2020-04-27,-24.0,-6.0,56.0,-40.0,-45.0,16.0,0
2020-04-28,-24.0,-4.0,89.0,-39.0,-47.0,8.0,0
2020-04-29,-23.0,-2.0,87.0,-36.0,-47.0,16.0,0
2020-04-30,-24.0,-5.0,70.0,-38.0,-47.0,17.0,0
2020-05-01,-26.0,-7.0,64.0,-37.0,-43.0,15.0,0
2020-05-02,-30.0,-8.0,85.0,-30.0,-25.0,7.0,0
2020-02-15,10.0,2.0,24.0,8.0,0.0,0.0,0
2020-02-16,22.0,11.0,47.0,12.0,4.0,-2.0,0
2020-02-17,19.0,9.0,41.0,19.0,-18.0,4.0,0
2020-02-18,-5.0,-4.0,-3.0,9.0,-4.0,3.0,0
2020-02-19,6.0,2.0,9.0,10.0,-3.0,1.0,0
2020-02-20,7.0,2.0,2.0,7.0,-1.0,1.0,0
2020-02-21,4.0,1.0,6.0,11.0,-3.0,1.0,0
2020-02-22,9.0,0.0,53.0,25.0,2.0,-1.0,0
2020-02-23,12.0,7.0,47.0,7.0,3.0,-2.0,0
2020-02-24,8.0,3.0,20.0,7.0,-8.0,1.0,0
2020-02-25,4.0,0.0,4.0,4.0,-8.0,1.0,0
2020-02-26,6.0,1.0,-5.0,7.0,-9.0,2.0,0
2020-02-27,-5.0,-7.0,-21.0,-6.0,-8.0,3.0,0
2020-02-28,3.0,0.0,-6.0,8.0,-9.0,2.0,0
2020-02-29,6.0,-3.0,16.0,17.0,0.0,-1.0,0
2020-03-01,15.0,11.0,16.0,6.0,2.0,-2.0,0
2020-03-02,10.0,4.0,-1.0,7.0,-6.0,1.0,0
2020-03-03,16.0,10.0,29.0,13.0,-10.0,1.0,0
2020-03-04,3.0,4.0,-4.0,5.0,1.0,1.0,0
2020-03-05,6.0,7.0,14.0,9.0,5.0,-1.0,0
2020-03-06,3.0,1.0,9.0,7.0,2.0,1.0,0
2020-03-07,10.0,0.0,28.0,25.0,2.0,-1.0,0
2020-03-08,13.0,11.0,49.0,13.0,4.0,-2.0,0
2020-03-09,9.0,9.0,52.0,8.0,-1.0,0.0,0
2020-03-10,1.0,3.0,2.0,3.0,-1.0,1.0,0
2020-03-11,3.0,5.0,-4.0,2.0,-1.0,1.0,0
2020-03-12,3.0,14.0,6.0,-2.0,1.0,1.0,0
2020-03-13,-3.0,14.0,-16.0,-20.0,-4.0,4.0,0
2020-03-14,-6.0,11.0,21.0,-5.0,-3.0,3.0,0
2020-03-15,-8.0,14.0,10.0,-32.0,-8.0,3.0,0
2020-03-16,-5.0,18.0,15.0,-23.0,-13.0,6.0,0
2020-03-17,-24.0,5.0,-12.0,-26.0,-23.0,11.0,0
2020-03-18,-30.0,-4.0,21.0,-29.0,-31.0,13.0,0
2020-03-19,-37.0,-8.0,2.0,-37.0,-33.0,15.0,0
2020-03-20,-41.0,-12.0,-14.0,-48.0,-37.0,18.0,0
2020-03-21,-46.0,-19.0,9.0,-44.0,-30.0,11.0,0
2020-03-22,-47.0,-21.0,18.0,-53.0,-31.0,9.0,0
2020-03-23,-44.0,-23.0,-28.0,-46.0,-43.0,17.0,0
2020-03-24,-46.0,-21.0,-12.0,-39.0,-47.0,20.0,0
2020-03-25,-39.0,-11.0,-12.0,-43.0,-47.0,20.0,0
2020-03-26,-53.0,-31.0,6.0,-48.0,-53.0,22.0,0
2020-03-27,-53.0,-31.0,2.0,-55.0,-53.0,24.0,0
2020-03-28,-59.0,-36.0,22.0,-58.0,-41.0,14.0,0
2020-03-29,-62.0,-42.0,-55.0,-71.0,-43.0,13.0,0
2020-03-30,-51.0,-33.0,-32.0,-55.0,-54.0,22.0,0
2020-03-31,-47.0,-28.0,36.0,-45.0,-55.0,21.0,0
2020-04-01,-47.0,-22.0,11.0,-45.0,-55.0,22.0,0
2020-04-02,-54.0,-30.0,-36.0,-55.0,-55.0,24.0,0
2020-04-03,-54.0,-29.0,-37.0,-63.0,-56.0,26.0,0
2020-04-04,-58.0,-33.0,23.0,-60.0,-43.0,14.0,0
2020-04-05,-58.0,-34.0,-1.0,-69.0,-42.0,11.0,0
2020-04-06,-46.0,-26.0,44.0,-52.0,-55.0,20.0,0
2020-04-07,-48.0,-25.0,52.0,-48.0,-56.0,21.0,0
2020-04-08,-50.0,-29.0,-1.0,-52.0,-56.0,23.0,0
2020-04-09,-55.0,-30.0,-42.0,-60.0,-56.0,24.0,0
2020-04-10,-55.0,-30.0,-49.0,-64.0,-58.0,27.0,0
2020-04-11,-54.0,-23.0,-4.0,-64.0,-44.0,15.0,0
2020-04-12,-75.0,-55.0,17.0,-72.0,-48.0,11.0,0
2020-04-13,-53.0,-31.0,-38.0,-62.0,-56.0,23.0,0
2020-04-14,-48.0,-25.0,27.0,-53.0,-55.0,21.0,0
2020-04-15,-42.0,-21.0,11.0,-51.0,-55.0,22.0,0
2020-04-16,-47.0,-24.0,-9.0,-55.0,-54.0,23.0,0
2020-04-17,-50.0,-29.0,-23.0,-59.0,-54.0,24.0,0
2020-04-18,-54.0,-31.0,10.0,-62.0,-41.0,13.0,0
2020-04-19,-48.0,-26.0,50.0,-63.0,-39.0,9.0,0
2020-04-20,-40.0,-23.0,32.0,-50.0,-53.0,19.0,0
2020-04-21,-46.0,-24.0,-14.0,-55.0,-54.0,22.0,0
2020-04-22,-46.0,-25.0,-26.0,-53.0,-54.0,23.0,0
2020-04-23,-42.0,-20.0,31.0,-49.0,-52.0,20.0,0
2020-04-24,-46.0,-26.0,7.0,-53.0,-53.0,22.0,0
2020-04-25,-45.0,-23.0,103.0,-50.0,-39.0,10.0,0
2020-04-26,-48.0,-25.0,-9.0,-68.0,-38.0,10.0,0
2020-04-27,-42.0,-24.0,-31.0,-53.0,-51.0,20.0,0
2020-04-28,-37.0,-17.0,60.0,-44.0,-51.0,13.0,0
2020-04-29,-36.0,-17.0,55.0,-42.0,-51.0,19.0,0
2020-04-30,-43.0,-21.0,-19.0,-54.0,-51.0,21.0,0
2020-05-01,-41.0,-20.0,0.0,-51.0,-50.0,21.0,0
2020-05-02,-40.0,-18.0,100.0,-49.0,-36.0,9.0,0
2020-02-15,2.0,2.0,3.0,4.0,0.0,0.0,0
2020-02-16,4.0,0.0,9.0,-1.0,0.0,0.0,0
2020-02-17,8.0,2.0,41.0,-6.0,-27.0,6.0,0
2020-02-18,1.0,2.0,22.0,4.0,3.0,0.0,0
2020-02-19,2.0,2.0,6.0,3.0,2.0,0.0,0
2020-02-20,-2.0,3.0,-7.0,1.0,1.0,2.0,0
2020-02-21,-3.0,-7.0,-7.0,-2.0,-4.0,3.0,0
2020-02-22,4.0,2.0,32.0,6.0,2.0,-1.0,0
2020-02-23,5.0,3.0,43.0,7.0,2.0,-1.0,0
2020-02-24,1.0,0.0,4.0,1.0,5.0,0.0,0
2020-02-25,4.0,1.0,11.0,2.0,3.0,0.0,0
2020-02-26,7.0,4.0,7.0,6.0,2.0,-1.0,0
2020-02-27,6.0,4.0,4.0,6.0,2.0,-1.0,0
2020-02-28,6.0,4.0,7.0,6.0,2.0,-1.0,0
2020-02-29,6.0,6.0,-1.0,6.0,2.0,-1.0,0
2020-03-01,10.0,9.0,24.0,9.0,2.0,-1.0,0
2020-03-02,7.0,5.0,20.0,2.0,5.0,-1.0,0
2020-03-03,14.0,10.0,40.0,2.0,-4.0,0.0,0
2020-03-04,9.0,8.0,39.0,5.0,2.0,-1.0,0
2020-03-05,6.0,6.0,19.0,4.0,2.0,-1.0,0
2020-03-06,3.0,1.0,5.0,3.0,1.0,0.0,0
2020-03-07,6.0,8.0,27.0,8.0,1.0,-1.0,0
2020-03-08,7.0,8.0,62.0,7.0,0.0,-1.0,0
2020-03-09,7.0,8.0,64.0,-1.0,3.0,0.0,0
2020-03-10,6.0,8.0,40.0,-1.0,1.0,0.0,0
2020-03-11,7.0,9.0,40.0,0.0,-1.0,0.0,0
2020-03-12,7.0,20.0,44.0,-3.0,-3.0,0.0,0
2020-03-13,3.0,22.0,46.0,-8.0,-8.0,3.0,0
2020-03-14,-7.0,14.0,37.0,-6.0,-3.0,3.0,0
2020-03-15,-14.0,5.0,-13.0,-17.0,-11.0,5.0,0
2020-03-16,-7.0,14.0,10.0,-25.0,-20.0,9.0,0
2020-03-17,-13.0,10.0,52.0,-25.0,-28.0,11.0,0
2020-03-18,-21.0,5.0,26.0,-30.0,-33.0,13.0,0
2020-03-19,-23.0,5.0,62.0,-34.0,-35.0,14.0,0
2020-03-20,-26.0,3.0,59.0,-36.0,-36.0,15.0,0
2020-03-21,-37.0,-4.0,6.0,-34.0,-23.0,11.0,0
2020-03-22,-38.0,-12.0,15.0,-43.0,-31.0,10.0,0
2020-03-23,-34.0,-10.0,-29.0,-49.0,-40.0,19.0,0
2020-03-24,-31.0,-7.0,29.0,-43.0,-42.0,17.0,0
2020-03-25,-39.0,-17.0,-28.0,-49.0,-46.0,21.0,0
2020-03-26,-35.0,-9.0,34.0,-46.0,-45.0,19.0,0
2020-03-27,-37.0,-13.0,41.0,-49.0,-44.0,20.0,0
2020-03-28,-42.0,-14.0,24.0,-44.0,-31.0,12.0,0
2020-03-29,-39.0,-16.0,46.0,-50.0,-36.0,11.0,0
2020-03-30,-32.0,-8.0,21.0,-49.0,-44.0,18.0,0
2020-03-31,-40.0,-17.0,-15.0,-51.0,-48.0,21.0,0
2020-04-01,-38.0,-12.0,-11.0,-50.0,-49.0,21.0,0
2020-04-02,-38.0,-12.0,9.0,-52.0,-49.0,21.0,0
2020-04-03,-38.0,-12.0,13.0,-52.0,-48.0,22.0,0
2020-04-04,-45.0,-14.0,4.0,-51.0,-34.0,14.0,0
2020-04-05,-44.0,-18.0,21.0,-56.0,-39.0,12.0,0
2020-04-06,-38.0,-15.0,18.0,-54.0,-48.0,20.0,0
2020-04-07,-37.0,-12.0,29.0,-50.0,-50.0,20.0,0
2020-04-08,-38.0,-13.0,24.0,-49.0,-52.0,21.0,0
2020-04-09,-38.0,-12.0,15.0,-53.0,-51.0,21.0,0
2020-04-10,-39.0,-14.0,-7.0,-56.0,-54.0,24.0,0
2020-04-11,-40.0,-9.0,17.0,-49.0,-36.0,13.0,0
2020-04-12,-59.0,-29.0,-8.0,-59.0,-44.0,12.0,0
2020-04-13,-44.0,-24.0,-14.0,-58.0,-52.0,23.0,0
2020-04-14,-36.0,-14.0,24.0,-49.0,-49.0,20.0,0
2020-04-15,-33.0,-12.0,1.0,-49.0,-50.0,21.0,0
2020-04-16,-34.0,-12.0,14.0,-50.0,-49.0,20.0,0
2020-04-17,-36.0,-15.0,19.0,-51.0,-48.0,21.0,0
2020-04-18,-43.0,-14.0,-13.0,-48.0,-33.0,14.0,0
2020-04-19,-40.0,-15.0,22.0,-53.0,-36.0,11.0,0
2020-04-20,-38.0,-19.0,-11.0,-54.0,-48.0,21.0,0
2020-04-21,-34.0,-12.0,25.0,-48.0,-49.0,20.0,0
2020-04-22,-32.0,-11.0,32.0,-45.0,-49.0,19.0,0
2020-04-23,-38.0,-16.0,-17.0,-51.0,-49.0,22.0,0
2020-04-24,-38.0,-17.0,1.0,-52.0,-49.0,22.0,0
2020-04-25,-41.0,-13.0,6.0,-44.0,-32.0,12.0,0
2020-04-26,-41.0,-15.0,-8.0,-52.0,-37.0,11.0,0
2020-04-27,-33.0,-14.0,0.0,-51.0,-46.0,19.0,0
2020-04-28,-32.0,-11.0,23.0,-46.0,-48.0,14.0,0
2020-04-29,-29.0,-8.0,40.0,-43.0,-49.0,18.0,0
2020-04-30,-38.0,-18.0,-30.0,-52.0,-50.0,22.0,0
2020-05-01,-30.0,-8.0,13.0,-45.0,-47.0,20.0,0
2020-05-02,-33.0,-3.0,68.0,-32.0,-29.0,9.0,0
2020-02-15,2.0,-1.0,8.0,8.0,-3.0,0.0,0
2020-02-16,15.0,3.0,19.0,5.0,-1.0,-1.0,0
2020-02-17,12.0,2.0,63.0,-7.0,-35.0,6.0,0
2020-02-18,5.0,2.0,52.0,7.0,-4.0,0.0,0
2020-02-19,4.0,3.0,60.0,7.0,-2.0,-1.0,0
2020-02-20,4.0,3.0,53.0,5.0,-2.0,0.0,0
2020-02-21,3.0,-1.0,55.0,4.0,-1.0,-1.0,0
2020-02-22,4.0,0.0,44.0,9.0,0.0,-1.0,0
2020-02-23,10.0,0.0,-11.0,3.0,1.0,0.0,0
2020-02-24,3.0,-1.0,15.0,3.0,4.0,-1.0,0
2020-02-25,6.0,1.0,36.0,5.0,2.0,0.0,0
2020-02-26,9.0,4.0,48.0,7.0,2.0,-1.0,0
2020-02-27,9.0,4.0,57.0,9.0,2.0,-1.0,0
2020-02-28,7.0,2.0,31.0,6.0,3.0,-2.0,0
2020-02-29,7.0,7.0,31.0,5.0,2.0,-1.0,0
2020-03-01,18.0,10.0,27.0,9.0,2.0,-1.0,0
2020-03-02,4.0,8.0,-7.0,-3.0,2.0,0.0,0
2020-03-03,6.0,11.0,23.0,-2.0,-1.0,1.0,0
2020-03-04,5.0,9.0,56.0,-2.0,-2.0,0.0,0
2020-03-05,2.0,7.0,21.0,-8.0,-6.0,2.0,0
2020-03-06,-2.0,2.0,13.0,-12.0,-8.0,3.0,0
2020-03-07,-3.0,1.0,18.0,-6.0,-1.0,1.0,0
2020-03-08,7.0,2.0,34.0,-5.0,-2.0,1.0,0
2020-03-09,2.0,3.0,49.0,-15.0,-8.0,3.0,0
2020-03-10,1.0,5.0,37.0,-15.0,-11.0,4.0,0
2020-03-11,1.0,9.0,46.0,-16.0,-11.0,4.0,0
2020-03-12,-1.0,15.0,39.0,-20.0,-14.0,5.0,0
2020-03-13,-9.0,17.0,-15.0,-28.0,-17.0,7.0,0
2020-03-14,-19.0,8.0,3.0,-22.0,-8.0,6.0,0
2020-03-15,-10.0,5.0,28.0,-22.0,-11.0,4.0,0
2020-03-16,-13.0,19.0,45.0,-31.0,-26.0,9.0,0
2020-03-17,-26.0,8.0,62.0,-33.0,-35.0,13.0,0
2020-03-18,-28.0,5.0,93.0,-36.0,-38.0,14.0,0
2020-03-19,-31.0,3.0,87.0,-41.0,-40.0,15.0,0
2020-03-20,-33.0,3.0,86.0,-42.0,-41.0,15.0,0
2020-03-21,-43.0,-9.0,75.0,-37.0,-28.0,10.0,0
2020-03-22,-38.0,-14.0,30.0,-44.0,-32.0,9.0,0
2020-03-23,-36.0,-9.0,-4.0,-50.0,-44.0,17.0,0
2020-03-24,-41.0,-13.0,-3.0,-52.0,-49.0,20.0,0
2020-03-25,-44.0,-16.0,7.0,-54.0,-52.0,21.0,0
2020-03-26,-49.0,-21.0,-15.0,-59.0,-56.0,23.0,0
2020-03-27,-51.0,-22.0,-19.0,-61.0,-56.0,24.0,0
2020-03-28,-55.0,-26.0,-26.0,-56.0,-40.0,16.0,0
2020-03-29,-48.0,-26.0,-11.0,-56.0,-41.0,13.0,0
2020-03-30,-45.0,-23.0,-26.0,-60.0,-56.0,21.0,0
2020-03-31,-42.0,-18.0,-1.0,-58.0,-58.0,23.0,0
2020-04-01,-40.0,-12.0,18.0,-56.0,-58.0,22.0,0
2020-04-02,-44.0,-16.0,-1.0,-59.0,-58.0,23.0,0
2020-04-03,-45.0,-15.0,-12.0,-60.0,-57.0,23.0,0
2020-04-04,-50.0,-19.0,5.0,-53.0,-41.0,14.0,0
2020-04-05,-46.0,-21.0,-11.0,-56.0,-42.0,12.0,0
2020-04-06,-40.0,-16.0,24.0,-57.0,-56.0,20.0,0
2020-04-07,-40.0,-15.0,37.0,-56.0,-58.0,22.0,0
2020-04-08,-40.0,-12.0,51.0,-55.0,-58.0,21.0,0
2020-04-09,-40.0,-11.0,49.0,-56.0,-58.0,22.0,0
2020-04-10,-42.0,-11.0,36.0,-56.0,-58.0,22.0,0
2020-04-11,-47.0,-10.0,3.0,-50.0,-41.0,14.0,0
2020-04-12,-56.0,-27.0,3.0,-51.0,-43.0,11.0,0
2020-04-13,-40.0,-18.0,19.0,-56.0,-55.0,20.0,0
2020-04-14,-39.0,-14.0,37.0,-54.0,-56.0,22.0,0
2020-04-15,-34.0,-9.0,33.0,-52.0,-55.0,21.0,0
2020-04-16,-35.0,-10.0,44.0,-53.0,-55.0,21.0,0
2020-04-17,-40.0,-14.0,31.0,-54.0,-54.0,21.0,0
2020-04-18,-47.0,-18.0,-8.0,-48.0,-38.0,13.0,0
2020-04-19,-37.0,-17.0,17.0,-47.0,-37.0,10.0,0
2020-04-20,-34.0,-14.0,33.0,-53.0,-53.0,19.0,0
2020-04-21,-37.0,-15.0,14.0,-54.0,-54.0,21.0,0
2020-04-22,-40.0,-14.0,-23.0,-57.0,-55.0,22.0,0
2020-04-23,-39.0,-12.0,2.0,-56.0,-54.0,21.0,0
2020-04-24,-40.0,-14.0,17.0,-54.0,-53.0,21.0,0
2020-04-25,-45.0,-15.0,8.0,-46.0,-37.0,13.0,0
2020-04-26,-36.0,-15.0,13.0,-46.0,-37.0,10.0,0
2020-04-27,-34.0,-13.0,9.0,-53.0,-51.0,19.0,0
2020-04-28,-33.0,-10.0,28.0,-51.0,-53.0,12.0,0
2020-04-29,-33.0,-8.0,31.0,-50.0,-52.0,19.0,0
2020-04-30,-33.0,-7.0,17.0,-52.0,-52.0,20.0,0
2020-05-01,-33.0,-6.0,40.0,-48.0,-50.0,19.0,0
2020-05-02,-43.0,-12.0,-20.0,-46.0,-35.0,13.0,0
2020-02-15,7.0,-3.0,17.0,0.0,0.0,0.0,0
2020-02-16,7.0,1.0,28.0,3.0,1.0,0.0,0
2020-02-17,5.0,-2.0,14.0,3.0,-15.0,4.0,0
2020-02-18,3.0,-1.0,5.0,5.0,1.0,0.0,0
2020-02-19,4.0,-3.0,11.0,2.0,1.0,0.0,0
2020-02-20,2.0,-3.0,0.0,2.0,2.0,1.0,0
2020-02-21,0.0,-7.0,3.0,-2.0,2.0,1.0,0
2020-02-22,8.0,0.0,42.0,3.0,3.0,-1.0,0
2020-02-23,8.0,4.0,50.0,9.0,3.0,-1.0,0
2020-02-24,4.0,-1.0,4.0,4.0,2.0,1.0,0
2020-02-25,10.0,2.0,10.0,3.0,2.0,0.0,0
2020-02-26,14.0,3.0,7.0,5.0,2.0,-1.0,0
2020-02-27,5.0,-3.0,-8.0,3.0,-3.0,2.0,0
2020-02-28,8.0,0.0,-3.0,3.0,-1.0,1.0,0
2020-02-29,13.0,3.0,5.0,7.0,2.0,-1.0,0
2020-03-01,22.0,13.0,40.0,18.0,4.0,-2.0,0
2020-03-02,12.0,4.0,1.0,5.0,2.0,1.0,0
2020-03-03,20.0,12.0,9.0,6.0,3.0,-1.0,0
2020-03-04,16.0,6.0,26.0,9.0,2.0,-1.0,0
2020-03-05,13.0,8.0,22.0,8.0,3.0,-1.0,0
2020-03-06,1.0,-5.0,0.0,5.0,0.0,2.0,0
2020-03-07,12.0,3.0,28.0,14.0,3.0,-1.0,0
2020-03-08,18.0,11.0,89.0,25.0,3.0,-2.0,0
2020-03-09,13.0,7.0,49.0,7.0,0.0,0.0,0
2020-03-10,11.0,5.0,7.0,4.0,0.0,0.0,0
2020-03-11,10.0,5.0,22.0,7.0,0.0,0.0,0
2020-03-12,12.0,17.0,38.0,8.0,0.0,0.0,0
2020-03-13,7.0,19.0,22.0,6.0,-3.0,1.0,0
2020-03-14,0.0,13.0,23.0,5.0,-2.0,2.0,0
2020-03-15,-3.0,11.0,8.0,13.0,-5.0,2.0,0
2020-03-16,-1.0,16.0,4.0,1.0,-13.0,5.0,0
2020-03-17,-5.0,14.0,7.0,-2.0,-16.0,6.0,0
2020-03-18,-18.0,10.0,16.0,-4.0,-21.0,7.0,0
2020-03-19,-22.0,10.0,9.0,-10.0,-23.0,9.0,0
2020-03-20,-30.0,1.0,14.0,-19.0,-26.0,12.0,0
2020-03-21,-35.0,5.0,1.0,-17.0,-22.0,9.0,0
2020-03-22,-40.0,-10.0,33.0,-18.0,-27.0,8.0,0
2020-03-23,-34.0,-5.0,-22.0,-25.0,-33.0,14.0,0
2020-03-24,-36.0,-11.0,5.0,-23.0,-37.0,13.0,0
2020-03-25,-46.0,-25.0,-15.0,-27.0,-42.0,16.0,0
2020-03-26,-40.0,-18.0,26.0,-28.0,-41.0,15.0,0
2020-03-27,-43.0,-23.0,3.0,-36.0,-41.0,18.0,0
2020-03-28,-42.0,-17.0,60.0,-32.0,-30.0,9.0,0
2020-03-29,-38.0,-16.0,52.0,-31.0,-33.0,8.0,0
2020-03-30,-34.0,-15.0,10.0,-29.0,-41.0,15.0,0
2020-03-31,-37.0,-15.0,-14.0,-28.0,-42.0,15.0,0
2020-04-01,-34.0,-10.0,-14.0,-26.0,-43.0,15.0,0
2020-04-02,-35.0,-10.0,-2.0,-31.0,-42.0,16.0,0
2020-04-03,-35.0,-10.0,8.0,-36.0,-42.0,17.0,0
2020-04-04,-40.0,-7.0,46.0,-34.0,-30.0,9.0,0
2020-04-05,-40.0,-8.0,28.0,-36.0,-33.0,8.0,0
2020-04-06,-35.0,-8.0,11.0,-33.0,-42.0,15.0,0
2020-04-07,-36.0,-10.0,4.0,-28.0,-43.0,15.0,0
2020-04-08,-38.0,-13.0,1.0,-27.0,-45.0,15.0,0
2020-04-09,-37.0,-11.0,-14.0,-32.0,-45.0,16.0,0
2020-04-10,-42.0,-17.0,-26.0,-39.0,-49.0,20.0,0
2020-04-11,-38.0,-5.0,12.0,-39.0,-31.0,10.0,0
2020-04-12,-62.0,-37.0,2.0,-40.0,-37.0,9.0,0
2020-04-13,-39.0,-19.0,-23.0,-35.0,-44.0,17.0,0
2020-04-14,-34.0,-13.0,-11.0,-29.0,-42.0,15.0,0
2020-04-15,-24.0,-7.0,-2.0,-25.0,-42.0,14.0,0
2020-04-16,-29.0,-9.0,-6.0,-28.0,-42.0,15.0,0
2020-04-17,-36.0,-18.0,-14.0,-34.0,-41.0,17.0,0
2020-04-18,-36.0,-13.0,-8.0,-27.0,-29.0,10.0,0
2020-04-19,-31.0,-10.0,40.0,-24.0,-30.0,7.0,0
2020-04-20,-26.0,-10.0,16.0,-26.0,-41.0,14.0,0
2020-04-21,-27.0,-7.0,0.0,-23.0,-42.0,14.0,0
2020-04-22,-27.0,-10.0,20.0,-18.0,-42.0,13.0,0
2020-04-23,-32.0,-13.0,-20.0,-25.0,-42.0,16.0,0
2020-04-24,-36.0,-16.0,-13.0,-29.0,-41.0,17.0,0
2020-04-25,-33.0,-10.0,29.0,-18.0,-28.0,9.0,0
2020-04-26,-35.0,-14.0,-23.0,-25.0,-33.0,9.0,0
2020-04-27,-22.0,-5.0,8.0,-19.0,-39.0,14.0,0
2020-04-28,-20.0,-3.0,5.0,-17.0,-40.0,8.0,0
2020-04-29,-19.0,-4.0,15.0,-16.0,-40.0,13.0,0
2020-04-30,-22.0,-4.0,-14.0,-17.0,-40.0,15.0,0
2020-05-01,-24.0,-3.0,-8.0,-18.0,-39.0,15.0,0
2020-05-02,-22.0,7.0,81.0,-5.0,-24.0,5.0,0
2020-02-15,7.0,6.0,22.0,3.0,3.0,-1.0,0
2020-02-16,12.0,6.0,34.0,-1.0,2.0,-2.0,0
2020-02-17,-6.0,-2.0,-1.0,-7.0,-5.0,3.0,0
2020-02-18,-1.0,0.0,17.0,3.0,0.0,0.0,0
2020-02-19,-1.0,0.0,0.0,0.0,2.0,0.0,0
2020-02-20,0.0,-1.0,-2.0,0.0,2.0,0.0,0
2020-02-21,2.0,0.0,9.0,4.0,2.0,1.0,0
2020-02-22,11.0,9.0,50.0,9.0,5.0,-2.0,0
2020-02-23,15.0,10.0,65.0,8.0,5.0,-2.0,0
2020-02-24,2.0,5.0,9.0,-1.0,3.0,0.0,0
2020-02-25,0.0,-1.0,8.0,0.0,2.0,0.0,0
2020-02-26,4.0,1.0,6.0,1.0,2.0,0.0,0
2020-02-27,5.0,1.0,5.0,4.0,2.0,0.0,0
2020-02-28,5.0,0.0,7.0,8.0,2.0,0.0,0
2020-02-29,14.0,9.0,28.0,10.0,5.0,-2.0,0
2020-03-01,19.0,12.0,90.0,11.0,5.0,-3.0,0
2020-03-02,5.0,5.0,19.0,0.0,4.0,0.0,0
2020-03-03,7.0,5.0,16.0,4.0,0.0,0.0,0
2020-03-04,8.0,5.0,26.0,5.0,2.0,-1.0,0
2020-03-05,4.0,2.0,7.0,4.0,2.0,0.0,0
2020-03-06,5.0,2.0,15.0,8.0,3.0,0.0,0
2020-03-07,14.0,11.0,52.0,15.0,6.0,-2.0,0
